,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.096259832,3.798099995,3.93569994,3.878530025,4.117280006,3.943514943,4.078199863,4.156515121,4.10503006,4.311919928,4.523719788,4.334119797,4.238359928,4.370389938,4.353839874,4.354599953,4.255760193,4.136135101,4.230999947,3.729120016,,WLD,World,"Government expenditure on education, total (% of GDP)",4.301509857,4.241219997,4.155745029,4.446000099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.016250134,3.630959988,3.976520061,3.939320087,,,,,,5.116590023,,,,,4.614999771,4.614999771,3.961999893,4.395999908,,,,WSM,Samoa,"Government expenditure on education, total (% of GDP)",5.217000008,4.349999905,4.261000156,4.480999947
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XKX,Kosovo,"Government expenditure on education, total (% of GDP)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64552021,9.237660408,,,,5.15025568,5.144415855,5.828782558,5.15143013,5.916243076,4.392223358,5.042026997,5.464789867,,,,,,,,YEM,"Yemen, Rep.","Government expenditure on education, total (% of GDP)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.753670216,4.854239941,4.441850185,4.697679996,5.259610176,,5.388899803,5.297770023,,5.04734993,,,5.29117012,4.908810139,4.636179924,4.54569006,4.352099895,4.508979797,4.524499893,4.526519775,4.446670055,4.374249935,4.761189938,5.134970188,5.288980007,5.523230076,5.350719929,5.482850075,5.598670006,5.927700043,6.562059879,6.183479786,6.604000092,ZAF,South Africa,"Government expenditure on education, total (% of GDP)",5.489779949,5.444240093,5.644010067,6.1833601
,,,,,,,,,,4.38781023,6.095349789,5.945789814,5.488070011,4.878009796,6.238540173,6.026939869,5.692510128,4.740749836,4.154940128,4.126709938,4.000720024,5.154870033,5.388020039,4.9885602,4.145840168,3.338989973,2.662260056,,,,2.740570068,2.091599941,1.942080021,1.793519974,1.838529944,,,2.118230104,1.774950027,1.788190007,,,,2.463429928,1.735530019,,1.240759969,1.099720001,,3.415999889,3.35800004,3.694999933,3.717999935,4.624330044,3.729640007,4.418000221,3.105999947,3.582999945,,ZMB,Zambia,"Government expenditure on education, total (% of GDP)",,3.747920036,4.739749908,3.950000048
,,,,,,,,,,,,,,,,,,,2.317840099,2.544179916,3.351540089,,4.145480156,5.791500092,7.419260025,,11.64476013,12.33728981,12.28423023,12.45425987,,22.32221031,,44.33398056,,,,,,,,,,,,,,,,1.544059992,5.078000069,6.07020998,5.995979786,5.813000202,5.818779945,,,,,ZWE,Zimbabwe,"Government expenditure on education, total (% of GDP)",6.13835001,5.47300005,2.050489902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABW,Aruba,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.37042833,,60.65440448,,59.59955835,,59.13328825,,58.42114498,,57.67719296,,56.9068103,,,,,,,,AFE,Africa Eastern and Southern,Population living in slums (% of urban population),56.13895653,55.34871112,54.67294016,54.38635113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6,,63.6,,64.80761,,67.24795,,,,,,,,AFG,Afghanistan,Population living in slums (% of urban population),69.68829,72.12863,73.3,73.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.29779162,,69.022259,,66.57672763,,64.02742403,,61.50084022,,58.9139334,,56.31535086,,,,,,,,AFW,Africa Western and Central,Population living in slums (% of urban population),53.71459733,51.12099652,48.69823378,46.25718037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,19.7,,19.66039,,25.79191,,31.92344,,38.05496,,44.18648,,,,,,,,AGO,Angola,Population living in slums (% of urban population),50.31801,56.44953,62.58105,62.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,,25.5,,23,,20.5,,17.9,,15.4,,12.9,,,,,,,,ALB,Albania,Population living in slums (% of urban population),10.3,7.8,5.3,2.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,Andorra,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1107753,,34.76688607,,31.8523767,,28.65392537,,,,,,,,ARB,Arab World,Population living in slums (% of urban population),25.50010869,23.64711953,23.97407057,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARE,United Arab Emirates,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29188,,19.56624,,18.84059,,18.11494,,17.3893,,16.66365,,15.93801,,,,,,,,ARG,Argentina,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.79599,,12.30696,,11.81793,,11.3289,,10.83987,,10.35084,,9.86181,,,,,,,,ARM,Armenia,Population living in slums (% of urban population),9.37278,8.88375,8.39472,8.39472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASM,American Samoa,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATG,Antigua and Barbuda,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUS,Australia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,4.4,,4.4,,4.4,,,,,,,,,,,,,,AUT,Austria,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.94,,44.93667,,38.93333,,32.93,,26.92667,,26.92667,,26.92667,,,,,,,,AZE,Azerbaijan,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7,,79.7,,77.04306,,71.68054,,66.31802,,60.9555,,55.59298,,,,,,,,BDI,Burundi,Population living in slums (% of urban population),50.23046,44.86794,39.50542,36.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL,Belgium,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.86569,,71.47241,,71.07914,,70.68586,,70.29258,,69.89931,,69.50603,,,,,,,,BEN,Benin,Population living in slums (% of urban population),69.11276,68.71948,68.3262,67.93293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.21152,,76.64539,,71.07927,,65.51314,,59.94701,,54.38089,,48.81476,,,,,,,,BFA,Burkina Faso,Population living in slums (% of urban population),43.24863,37.6825,32.11638,26.55025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.31077,,57.66662,,57.02246,,56.3783,,55.73415,,55.08999,,54.44584,,,,,,,,BGD,Bangladesh,Population living in slums (% of urban population),53.80168,53.15752,52.51337,51.86921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BGR,Bulgaria,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHR,Bahrain,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHS,"Bahamas, The",Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,5.1,,5.1,,4.9,,4.7,,4.5,,4.3,,,,,,,,BIH,Bosnia and Herzegovina,Population living in slums (% of urban population),4,4,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5584,,16.03017,,14.50194,,12.97371,,11.44548,,9.91726,,8.38903,,,,,,,,BLR,Belarus,Population living in slums (% of urban population),6.8608,5.33257,3.80434,2.27611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,15.76133,,15.75733,,15.75333,,15.74933,,15.74533,,15.74133,,,,,,,,BLZ,Belize,Population living in slums (% of urban population),15.73733,15.73333,15.72933,15.72533
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMU,Bermuda,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.94489,,55.68105,,53.41721,,51.15337,,48.88953,,46.62568,,46.62568,,,,,,,,BOL,Bolivia,Population living in slums (% of urban population),46.62568,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.73978,,31.43266,,28.12555,,24.81844,,21.51132,,18.20421,,14.8971,,,,,,,,BRA,Brazil,Population living in slums (% of urban population),14.8971,14.8971,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRB,Barbados,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRN,Brunei Darussalam,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BTN,Bhutan,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.69239,,56.56976,,54.44714,,52.32451,,50.20189,,48.07927,,45.95664,,,,,,,,BWA,Botswana,Population living in slums (% of urban population),43.83402,41.71139,39.58877,39.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.96516,,83.12315,,80.28114,,77.43913,,74.59712,,71.75511,,68.9131,,,,,,,,CAF,Central African Republic,Population living in slums (% of urban population),68.9131,68.9131,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,Canada,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEB,Central Europe and the Baltics,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHE,Switzerland,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,Channel Islands,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.616,,10.97,,7.324,,7.3,,7.3,,,,,,,,,,,,CHL,Chile,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,China,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.07658,,65.53594,,63.9953,,62.45466,,60.91402,,59.37338,,57.83274,,,,,,,,CIV,Cote d'Ivoire,Population living in slums (% of urban population),56.2921,54.75146,53.21082,53.21082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3638,,62.0946,,58.8254,,55.55619,,52.28699,,49.01779,,45.74859,,,,,,,,CMR,Cameroon,Population living in slums (% of urban population),42.47939,39.21019,35.94099,32.67179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.91424,,71.91424,,72.37482,,73.29596,,74.21711,,75.13825,,,,,,,,COD,"Congo, Dem. Rep.",Population living in slums (% of urban population),76.0594,76.98054,77.90169,78.36226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.80583,,87.80583,,84.68995,,78.45821,,72.22646,,65.99471,,59.76296,,,,,,,,COG,"Congo, Rep.",Population living in slums (% of urban population),53.53121,47.29947,44.18359,44.18359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17683,,19.83238,,18.48794,,17.14349,,15.79905,,14.4546,,13.11016,,,,,,,,COL,Colombia,Population living in slums (% of urban population),11.76571,10.42127,9.7,9.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.49449,,65.08643,,65.67836,,66.27029,,66.86223,,67.45416,,68.0461,,,,,,,,COM,Comoros,Population living in slums (% of urban population),68.63803,68.6,68.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPV,Cabo Verde,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.69593,,11.78091,,10.86589,,9.95087,,9.03585,,8.12083,,7.20581,,,,,,,,CRI,Costa Rica,Population living in slums (% of urban population),6.29079,5.37577,4.46075,3.54573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSS,Caribbean small states,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15371,,2.15371,,2.15371,,3.20225,,4.25079,,5.29933,,6.34787,,,,,,,,CUB,Cuba,Population living in slums (% of urban population),7.3964,8.44494,9.49348,10.54202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUW,Curacao,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYM,Cayman Islands,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYP,Cyprus,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CZE,Czechia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEU,Germany,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJI,Djibouti,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMA,Dominica,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNK,Denmark,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15546,,27.79214,,25.42881,,23.06549,,20.70217,,18.33885,,15.97552,,,,,,,,DOM,Dominican Republic,Population living in slums (% of urban population),13.6122,11.24888,11.24888,11.24888
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,,30.8,,28.88661,,,,,,,,DZA,Algeria,Population living in slums (% of urban population),24.98121,21.07581,17.17042,13.26502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EAP,East Asia & Pacific (excluding high income),Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6889086,,45.50376543,,44.34063129,,43.15736275,,41.96778704,,40.75838196,,39.41935131,,,,,,,,EAR,Early-demographic dividend,Population living in slums (% of urban population),38.86380055,37.69985934,36.87412214,39.22578696
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EAS,East Asia & Pacific,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.08395091,,18.01351394,,16.76351051,,15.3850956,,13.96902406,,12.78807856,,11.58300277,,,,,,,,ECA,Europe & Central Asia (excluding high income),Population living in slums (% of urban population),9.64750062,8.883069118,8.554114213,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECS,Europe & Central Asia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41273,,57.84727,,57.8,,57.8,,,,,,,,,,,,,,ECU,Ecuador,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.22616,,36.71599,,31.20583,,25.69566,,20.1855,,14.67533,,9.16517,,,,,,,,EGY,"Egypt, Arab Rep.",Population living in slums (% of urban population),3.655,0.89992,0.89992,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMU,Euro area,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERI,Eritrea,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP,Spain,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EST,Estonia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.17158,,89.07633,,85.98109,,82.88584,,79.7906,,76.69536,,73.60011,,,,,,,,ETH,Ethiopia,Population living in slums (% of urban population),70.50487,67.40962,64.31438,64.31438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUU,European Union,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.34523687,,53.29289544,,53.16748453,,53.23151866,,55.16850877,,54.05356614,,52.88091989,,,,,,,,FCS,Fragile and conflict affected situations,Population living in slums (% of urban population),51.75154779,51.01114836,50.83360081,54.9310354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FIN,Finland,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,14.5,,13.5,,12.5,,11.4,,,,,,,,FJI,Fiji,Population living in slums (% of urban population),10.4,9.4,9.4,9.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA,France,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRO,Faroe Islands,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FSM,"Micronesia, Fed. Sts.",Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.43,,55.55895,,53.6879,,51.81685,,49.9458,,48.07475,,46.2037,,,,,,,,GAB,Gabon,Population living in slums (% of urban population),44.33265,44.33265,44.33265,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBR,United Kingdom,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,,13.6,,13.2148,,12.44783,,11.68087,,10.9139,,10.14694,,,,,,,,GEO,Georgia,Population living in slums (% of urban population),9.37997,8.61301,7.84604,7.07908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.36841,,57.00822,,53.64802,,50.28782,,46.92763,,43.56743,,40.20724,,,,,,,,GHA,Ghana,Population living in slums (% of urban population),36.84704,33.48685,33.48685,33.48685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIB,Gibraltar,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.66534,,41.49952,,42.3337,,43.16788,,44.00206,,44.83624,,45.67042,,,,,,,,GIN,Guinea,Population living in slums (% of urban population),46.5046,47.33878,48.17296,49.00714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.92053,,55.11779,,53.31504,,51.5123,,49.70956,,47.90681,,46.10407,,,,,,,,GMB,"Gambia, The",Population living in slums (% of urban population),44.30132,42.49858,40.69583,38.89309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,,75.2,,75.24783,,,,,,,,GNB,Guinea-Bissau,Population living in slums (% of urban population),71.63847,68.0291,64.41973,60.81037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNQ,Equatorial Guinea,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRC,Greece,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRD,Grenada,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRL,Greenland,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.49609,,53.25944,,51.0228,,48.78615,,46.5495,,44.31286,,42.07621,,,,,,,,GTM,Guatemala,Population living in slums (% of urban population),39.83957,37.60292,37.6,37.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUM,Guam,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,,26.1,,25.31799,,23.67077,,22.02354,,20.37632,,18.7291,,,,,,,,GUY,Guyana,Population living in slums (% of urban population),17.08187,15.43465,13.78743,12.1402
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIC,High income,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HKG,"Hong Kong SAR, China",Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,,44.4,,43.24,,40.9,,38.56,,36.22,,33.88,,,,,,,,HND,Honduras,Population living in slums (% of urban population),31.54,31.5,31.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27508341,,72.85787834,,70.75095081,,68.44044268,,66.18398324,,63.96425836,,61.77223053,,,,,,,,HPC,Heavily indebted poor countries (HIPC),Population living in slums (% of urban population),59.65828433,57.93804513,56.21720209,55.42531901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,Croatia,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2833,,59.97767,,58.67204,,57.36641,,56.06078,,54.75515,,53.44951,,,,,,,,HTI,Haiti,Population living in slums (% of urban population),52.14388,50.83825,49.53262,48.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,14.2,,12.9,,11.6,,10.4,,9.1,,7.9,,,,,,,,HUN,Hungary,Population living in slums (% of urban population),7.2,7.2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IBD,IBRD only,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5372218,,41.19712472,,39.83156004,,38.7517356,,37.3212166,,,,,,,,IBT,IDA & IBRD total,Population living in slums (% of urban population),36.70883425,35.80524211,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9489988,,67.62898857,,65.98405517,,64.31289887,,62.57733577,,60.81118625,,58.96575947,,,,,,,,IDA,IDA total,Population living in slums (% of urban population),57.15342045,55.35657483,53.68250608,52.67888373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.15956355,,68.11213271,,66.1982921,,64.2159837,,62.193316,,60.13848757,,58.04093871,,,,,,,,IDB,IDA blend,Population living in slums (% of urban population),55.8930251,53.70963986,51.67715646,49.70073776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.12568,,33.47149,,31.81729,,30.1631,,28.5089,,26.85471,,25.20051,,,,,,,,IDN,Indonesia,Population living in slums (% of urban population),23.54632,21.89212,20.23793,19.41083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.23177456,,67.31192793,,65.84364323,,64.37460856,,62.82107928,,61.23767802,,59.55609319,,,,,,,,IDX,IDA only,Population living in slums (% of urban population),57.94923697,56.38165457,54.92875177,54.62396988
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMN,Isle of Man,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.29477,,54.59656,,53.89834,,53.20013,,52.50192,,51.8037,,51.10549,,,,,,,,IND,India,Population living in slums (% of urban population),50.40728,49.70906,49.01085,49.01085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INX,Not classified,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,6.4,,6.7,,6.9,,7.2,,7.5,,7.7,,,,,,,,IRL,Ireland,Population living in slums (% of urban population),8,8.3,8.5,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IRN,"Iran, Islamic Rep.",Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.89419,,35.43867,,36.98314,,38.52762,,40.07209,,41.61657,,43.16104,,,,,,,,IRQ,Iraq,Population living in slums (% of urban population),44.70552,46.24999,47.79447,49.33894
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISL,Iceland,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISR,Israel,Population living in slums (% of urban population),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITA,Italy,Population living in slums (% of urban population),,,,
